userId,movieId,rating
263,202,3.5
163,309,4.5
29,466,4.5
204,76,5.0
219,190,4.0
7,146,4.0
158,229,5.0
45,111,5.0
228,380,5.0
227,148,3.0
373,497,5.0
374,459,4.0
301,307,2.5
107,156,4.0
269,172,2.5
303,388,4.0
4,210,4.5
140,213,3.0
237,364,4.5
71,103,3.0
196,149,4.5
22,422,5.0
300,156,4.5
379,238,3.5
2,79,3.5
328,428,4.5
64,335,4.5
148,214,3.0
353,331,3.5
62,392,3.5
35,307,5.0
298,247,4.5
133,322,5.0
356,419,3.0
263,376,4.5
133,84,4.5
75,164,4.0
355,70,4.0
28,140,4.0
326,467,5.0
25,149,4.0
328,480,2.5
100,393,4.5
392,49,4.5
86,279,4.0
162,424,5.0
155,139,5.0
353,186,2.5
297,181,5.0
7,71,4.5
191,399,4.5
175,472,5.0
53,112,3.0
114,426,3.0
287,315,5.0
270,434,4.5
283,360,5.0
59,214,4.0
40,60,5.0
9,246,4.0
354,186,3.0
227,456,5.0
268,391,5.0
89,364,4.0
382,418,3.0
66,439,5.0
353,117,4.0
108,67,5.0
218,354,5.0
58,40,1.5
248,388,4.0
101,56,2.0
338,263,4.5
241,61,5.0
23,34,4.0
6,387,2.5
64,472,4.5
301,462,3.5
344,180,1.5
75,434,5.0
143,486,4.5
181,83,5.0
400,374,4.5
259,292,2.5
297,391,1.0
112,367,3.0
145,88,5.0
276,3,5.0
51,474,3.5
259,436,5.0
188,358,4.5
226,345,5.0
93,428,4.0
195,218,3.5
117,209,3.0
161,64,4.0
267,70,4.5
185,361,3.5
370,21,2.5
253,60,4.0
234,308,5.0
352,500,5.0
116,284,4.0
220,97,5.0
244,481,5.0
92,7,5.0
252,345,3.0
225,268,4.5
44,62,3.0
206,356,4.5
53,380,5.0
87,34,4.0
102,174,3.5
207,63,3.5
218,372,4.5
392,366,5.0
304,140,5.0
330,483,4.0
244,342,4.5
208,249,4.5
76,394,4.0
63,129,4.5
119,322,5.0
16,51,5.0
35,256,5.0
92,196,4.5
168,79,4.0
320,50,5.0
339,385,4.5
253,406,4.0
151,339,4.5
259,134,4.5
277,280,1.5
392,17,5.0
61,197,4.0
193,227,4.0
17,91,4.5
400,156,5.0
85,252,4.0
160,367,4.0
392,57,4.5
252,338,4.5
277,293,4.0
288,438,3.0
29,201,3.5
303,498,4.0
347,181,5.0
146,165,2.0
303,24,3.0
188,179,5.0
299,14,5.0
321,175,4.0
220,177,5.0
211,180,2.0
126,127,3.5
160,304,2.5
353,34,5.0
59,173,3.0
276,167,2.0
337,443,4.0
264,462,4.0
11,357,4.0
12,163,4.0
200,166,4.5
251,52,5.0
106,173,4.5
392,342,4.0
315,154,4.0
224,104,4.5
39,431,5.0
110,148,3.5
153,294,4.0
116,320,5.0
48,368,5.0
49,304,4.0
35,291,5.0
244,219,3.5
40,334,5.0
259,412,4.0
340,277,4.0
213,206,3.5
264,233,4.5
281,93,5.0
322,361,4.5
96,296,4.5
339,493,5.0
240,138,5.0
273,415,4.5
394,465,4.0
290,373,4.5
268,103,4.0
76,124,3.0
351,392,4.0
223,211,4.0
33,325,3.5
212,137,5.0
331,83,3.5
308,121,4.0
59,77,3.0
126,409,5.0
238,249,4.5
224,217,4.5
19,104,3.0
70,15,3.5
143,338,4.5
330,437,2.0
370,249,5.0
29,441,5.0
161,309,4.0
33,462,5.0
187,344,4.5
47,204,5.0
371,432,3.0
58,293,5.0
62,268,4.5
298,487,5.0
269,129,4.5
47,122,4.5
396,414,4.0
300,378,4.0
384,381,3.5
217,112,3.0
90,110,5.0
226,210,3.5
302,29,4.5
192,359,5.0
163,280,4.0
350,127,5.0
75,186,4.0
189,421,4.0
331,496,5.0
18,431,5.0
28,354,5.0
344,123,3.5
197,159,4.5
359,186,5.0
351,63,4.5
122,440,4.0
5,466,5.0
131,155,2.5
388,121,4.0
83,469,4.0
163,451,5.0
330,209,5.0
141,444,2.5
400,482,4.5
378,212,5.0
171,368,4.0
52,423,3.0
134,260,2.5
216,309,5.0
281,378,4.0
356,15,5.0
329,329,3.0
228,406,4.5
2,206,3.5
157,161,4.5
57,81,3.5
366,497,5.0
333,391,3.0
305,352,4.0
164,232,4.0
377,69,3.5
352,304,5.0
145,102,2.5
189,94,4.0
194,484,5.0
293,115,1.5
12,473,4.5
314,321,3.5
46,499,4.0
135,360,5.0
26,206,4.5
308,134,3.0
189,88,5.0
61,8,5.0
223,396,5.0
233,424,4.5
61,115,5.0
98,485,5.0
137,148,5.0
196,67,4.0
106,308,3.5
145,373,4.5
215,93,4.0
75,15,3.5
135,121,4.5
128,190,4.5
332,235,2.5
241,69,5.0
355,204,5.0
366,197,5.0
377,306,3.5
49,286,2.0
171,477,3.5
182,311,5.0
307,364,5.0
24,3,3.5
318,196,4.0
203,344,4.0
287,22,4.5
134,87,4.5
174,450,4.0
46,163,5.0
222,73,3.5
161,23,5.0
256,447,5.0
144,383,4.0
221,145,5.0
135,314,5.0
136,265,4.0
85,162,5.0
252,392,5.0
285,437,5.0
326,409,4.0
97,77,2.0
94,19,4.0
84,362,4.0
60,459,5.0
21,227,4.0
364,288,4.5
253,58,5.0
76,64,4.0
105,445,3.5
87,384,4.5
140,289,5.0
300,109,4.5
3,270,5.0
93,214,5.0
127,394,4.5
49,455,4.0
146,349,5.0
63,202,4.0
55,429,4.0
15,42,4.0
363,338,4.0
322,490,3.5
337,3,4.0
23,336,4.5
232,167,5.0
376,465,5.0
292,67,3.5
25,411,4.5
166,409,2.0
37,281,5.0
196,48,4.0
92,123,5.0
205,46,1.5
107,84,4.0
207,146,4.5
335,79,3.0
252,411,4.0
159,463,5.0
68,184,4.5
189,263,3.5
229,454,4.0
138,289,4.5
47,388,4.0
189,315,3.0
323,219,2.5
263,175,5.0
347,115,4.5
366,80,5.0
270,323,4.5
43,149,4.0
41,465,5.0
154,77,5.0
351,463,4.0
128,268,4.0
292,25,4.5
24,263,3.0
218,212,2.5
339,369,4.5
130,182,3.5
42,394,4.5
59,380,4.5
92,403,3.0
202,24,2.5
361,153,4.0
371,233,5.0
231,320,5.0
175,495,5.0
96,109,3.0
383,310,3.5
345,55,4.0
10,3,4.0
7,88,4.5
236,355,4.0
337,495,5.0
372,250,4.0
316,185,5.0
354,346,4.0
155,45,3.0
8,98,3.0
9,357,5.0
14,108,4.0
75,333,3.5
321,440,5.0
98,45,4.0
238,76,4.0
12,60,3.0
79,379,5.0
249,242,1.5
231,300,3.5
151,292,5.0
201,27,4.0
53,323,5.0
222,213,5.0
378,297,4.5
284,149,2.0
205,249,4.5
372,314,5.0
250,119,5.0
271,10,4.0
162,284,2.0
332,214,5.0
60,254,4.5
331,178,4.0
224,11,3.0
372,99,4.0
225,119,4.5
301,466,5.0
309,437,5.0
337,240,3.0
151,371,5.0
214,427,5.0
335,377,4.0
242,410,5.0
83,319,3.5
354,384,2.5
248,67,3.0
81,311,4.5
213,483,5.0
156,121,3.5
25,10,4.0
134,183,4.5
90,424,5.0
258,17,5.0
173,221,3.0
117,62,4.5
250,133,5.0
182,394,2.0
286,137,5.0
354,448,4.5
343,54,5.0
225,410,4.0
387,57,5.0
313,313,5.0
53,422,4.5
260,54,3.0
61,446,3.5
186,81,5.0
363,227,5.0
256,376,5.0
79,332,4.0
71,63,5.0
225,497,4.0
394,4,3.5
243,175,3.5
88,44,3.5
367,387,4.0
323,341,3.5
386,386,4.5
117,71,5.0
212,471,4.0
235,488,5.0
350,186,5.0
227,75,5.0
368,413,4.5
36,44,4.0
206,396,3.0
32,202,5.0
339,473,4.5
295,30,5.0
366,410,4.5
267,499,4.0
206,454,5.0
284,448,4.0
381,161,5.0
5,424,3.5
271,313,5.0
359,207,4.0
106,455,4.5
317,334,4.0
177,455,5.0
333,208,5.0
155,44,2.0
172,200,5.0
379,451,3.0
277,146,3.5
262,283,4.0
175,388,4.5
12,15,5.0
277,304,3.5
397,156,5.0
259,57,5.0
191,133,4.5
182,64,2.0
334,482,3.0
153,294,5.0
233,174,5.0
382,298,4.5
322,341,4.5
305,120,4.0
146,342,5.0
367,294,4.5
366,194,4.5
127,54,4.0
299,99,5.0
185,233,3.0
365,218,5.0
42,48,2.0
67,244,3.5
40,190,4.5
207,302,4.5
399,203,5.0
300,256,4.5
226,353,5.0
251,375,5.0
84,74,4.5
249,365,4.0
361,263,5.0
61,356,3.5
243,17,5.0
287,190,5.0
61,309,5.0
57,62,4.0
149,21,4.5
61,191,4.0
192,156,4.0
15,406,3.0
302,216,2.0
157,456,3.5
94,420,5.0
2,63,4.5
35,446,2.0
247,294,4.0
232,461,4.0
194,244,5.0
311,68,5.0
259,326,4.0
231,342,4.0
373,167,2.5
320,341,4.5
199,120,5.0
174,277,2.0
344,456,4.0
143,331,2.5
85,363,1.5
323,408,5.0
159,288,4.5
330,287,2.5
317,278,4.5
28,491,4.5
97,385,4.0
10,62,4.5
273,93,5.0
141,403,3.5
362,430,5.0
228,44,5.0
311,165,4.0
24,252,5.0
12,175,4.0
213,13,5.0
163,196,3.5
59,51,4.5
147,74,3.0
394,46,3.0
209,348,3.0
315,493,4.0
14,366,2.0
200,51,4.0
212,458,4.0
193,483,5.0
62,27,3.5
386,306,4.5
253,261,5.0
198,487,3.0
32,163,4.0
209,34,4.5
209,325,3.5
10,138,4.5
301,346,3.0
391,285,4.5
65,156,4.5
229,43,5.0
257,105,5.0
73,192,4.5
87,401,3.5
217,493,5.0
232,22,1.0
238,493,5.0
149,335,5.0
1,31,5.0
247,140,4.5
349,195,5.0
324,109,4.5
262,145,2.0
379,274,4.5
154,46,4.0
63,426,3.0
285,144,5.0
108,313,4.5
163,453,5.0
176,326,3.5
386,363,4.0
126,340,5.0
175,108,4.0
307,169,1.0
355,69,4.5
2,312,4.0
5,345,3.0
285,459,5.0
251,391,4.0
42,404,5.0
334,40,4.5
344,228,4.5
181,498,5.0
308,184,4.0
394,416,5.0
5,64,4.0
99,228,1.0
381,11,5.0
349,472,5.0
99,47,5.0
321,156,5.0
114,120,5.0
186,19,3.5
361,362,4.5
4,101,5.0
327,203,3.0
143,292,4.5
88,283,3.5
379,290,4.5
309,290,3.0
302,66,5.0
66,133,5.0
117,452,4.5
141,99,5.0
12,497,5.0
273,315,3.5
287,453,4.0
219,329,4.5
333,27,5.0
166,222,5.0
209,141,3.0
266,239,4.5
265,389,2.0
370,115,2.0
216,273,4.0
3,201,3.5
42,451,4.5
13,378,3.5
354,217,5.0
128,101,3.0
160,33,4.5
50,15,4.0
13,304,5.0
172,431,3.5
56,243,3.5
175,427,2.0
171,267,5.0
38,398,4.5
225,392,2.5
229,297,3.0
32,470,2.0
161,456,5.0
34,401,3.0
227,29,4.0
321,222,2.5
347,29,4.5
151,436,4.0
50,317,5.0
120,443,4.5
338,320,1.0
197,238,5.0
318,318,3.0
334,481,4.5
14,233,4.5
301,99,3.0
7,305,5.0
304,405,5.0
294,65,4.5
132,182,4.0
372,318,4.0
125,71,5.0
31,66,4.0
224,263,5.0
387,184,4.0
278,398,3.0
241,159,4.5
150,189,5.0
266,301,4.5
75,30,3.5
287,440,2.0
177,101,5.0
328,466,3.5
36,175,3.0
244,356,5.0
240,308,5.0
297,290,5.0
316,154,4.0
84,54,4.0
22,254,3.5
2,328,3.5
118,239,4.5
123,247,5.0
170,414,5.0
106,205,3.0
4,186,1.0
184,16,4.5
73,149,4.0
324,300,5.0
185,23,5.0
102,102,3.5
113,454,3.5
90,174,5.0
126,92,3.5
91,432,3.5
52,11,5.0
71,195,4.5
57,174,5.0
157,234,3.5
191,339,3.0
270,410,5.0
223,450,5.0
61,74,5.0
67,407,3.0
273,194,5.0
163,307,4.0
326,126,5.0
391,316,4.5
275,151,5.0
168,127,2.0
144,447,3.0
261,496,4.5
251,108,5.0
241,405,4.5
34,86,4.5
385,452,4.5
261,192,4.5
238,92,4.0
192,270,5.0
367,490,4.5
138,298,4.0
299,333,2.0
113,459,3.5
121,203,3.5
218,456,4.0
81,479,5.0
131,282,2.5
385,44,4.0
266,181,3.5
22,239,4.5
173,219,4.0
222,210,4.0
255,163,3.5
13,92,4.0
136,331,2.5
43,151,5.0
263,280,4.5
142,475,3.5
61,37,4.0
280,103,4.0
346,169,3.5
382,418,5.0
141,98,5.0
71,438,5.0
379,279,5.0
5,395,4.0
178,401,5.0
208,421,4.5
336,7,4.0
263,390,5.0
204,117,3.5
384,108,4.0
265,301,5.0
388,240,5.0
237,175,5.0
161,434,3.0
395,483,5.0
108,225,4.0
286,16,4.0
296,448,3.0
378,5,4.5
338,428,4.0
116,215,4.0
386,207,5.0
354,276,4.0
301,12,4.5
17,473,3.0
170,291,4.5
309,468,4.5
201,196,3.5
201,33,4.5
97,244,3.0
292,493,4.0
156,48,3.0
346,284,3.0
353,309,4.5
96,102,2.5
198,146,3.5
150,338,4.5
233,30,4.0
6,88,4.0
211,201,3.0
57,67,4.5
245,381,2.5
106,67,5.0
159,222,5.0
341,244,3.0
295,481,4.0
104,258,5.0
235,142,3.5
74,229,2.0
205,310,5.0
270,169,5.0
252,236,4.0
21,378,2.5
331,452,5.0
178,359,5.0
153,201,4.5
90,213,3.5
317,376,4.0
197,467,4.5
358,292,2.5
358,485,2.0
81,141,5.0
276,150,4.5
35,358,5.0
112,466,4.5
391,284,3.0
189,40,5.0
259,393,5.0
210,231,3.0
107,260,2.0
14,38,4.5
346,384,4.0
176,382,4.0
100,204,2.0
129,59,5.0
70,168,4.5
238,249,4.0
43,281,4.5
366,487,4.0
242,421,3.5
83,88,5.0
311,52,3.0
64,274,5.0
87,40,4.5
6,347,3.5
226,184,3.0
366,18,5.0
273,111,4.0
25,429,4.5
268,329,4.5
338,460,3.0
354,158,4.0
307,3,2.0
194,393,3.5
128,192,5.0
103,47,1.0
15,8,4.0
99,349,4.5
113,491,5.0
341,86,5.0
23,213,4.5
168,166,4.5
98,320,3.5
278,203,5.0
62,119,3.5
183,166,3.0
206,335,4.0
200,109,4.0
34,337,5.0
333,320,4.0
35,454,3.5
155,393,4.5
53,365,4.5
292,88,3.5
49,308,4.0
324,357,4.0
395,356,3.0
90,326,5.0
353,163,5.0
342,247,2.5
10,312,5.0
230,196,4.5
380,120,4.5
361,7,3.5
316,389,5.0
159,122,5.0
388,125,4.5
31,71,4.0
152,104,3.0
105,329,2.0
372,307,5.0
228,379,5.0
69,143,4.0
390,21,4.5
213,332,5.0
385,13,3.5
376,170,4.0
106,277,2.0
341,128,5.0
357,369,3.5
196,267,4.0
227,323,1.0
252,36,5.0
27,325,5.0
105,65,2.5
304,282,5.0
105,121,4.5
219,372,4.0
85,370,3.5
218,91,4.5
156,147,4.5
326,104,3.5
247,41,5.0
185,204,4.0
242,226,4.0
313,377,4.0
80,420,5.0
247,11,5.0
219,438,2.5
154,305,4.5
284,373,3.0
195,238,4.0
146,193,4.5
247,37,4.0
367,241,3.5
98,3,1.0
257,374,5.0
252,208,5.0
203,497,5.0
197,251,4.0
302,37,4.0
20,472,3.0
290,84,3.5
224,491,3.5
385,370,4.0
364,251,4.5
189,357,2.0
198,475,4.0
127,125,4.0
186,324,5.0
15,358,4.5
76,134,4.5
349,76,3.5
309,297,5.0
83,7,3.0
48,330,5.0
197,204,5.0
42,266,5.0
217,85,5.0
130,355,4.0
273,338,5.0
301,158,5.0
386,449,5.0
46,56,4.5
398,409,4.0
74,138,5.0
384,204,5.0
4,87,5.0
1,50,2.5
357,214,4.5
336,148,5.0
88,91,4.0
361,69,3.5
94,258,5.0
231,291,5.0
96,103,2.0
94,415,5.0
133,462,5.0
226,321,5.0
56,445,4.5
41,151,2.5
64,142,2.0
16,300,3.5
249,345,5.0
5,32,3.5
4,341,4.5
22,50,3.5
4,193,4.5
390,137,5.0
243,388,4.0
220,173,4.0
176,162,5.0
185,341,4.0
313,30,5.0
170,413,3.0
234,446,5.0
372,428,5.0
72,14,4.5
272,144,5.0
385,418,3.5
232,317,5.0
244,264,4.0
97,2,5.0
165,9,4.5
24,497,5.0
167,348,4.0
311,249,4.0
314,407,2.5
220,481,5.0
244,338,5.0
52,376,4.0
311,100,5.0
267,449,4.5
367,259,1.5
255,408,2.5
345,281,5.0
240,87,5.0
60,247,4.5
124,125,3.5
386,484,4.5
46,55,4.0
367,15,3.0
168,463,4.0
144,113,5.0
341,244,5.0
344,64,4.5
274,325,5.0
47,408,5.0
115,478,4.5
308,34,4.5
194,467,5.0
377,372,4.0
329,402,4.5
224,414,3.5
133,60,4.0
58,46,4.0
304,480,3.0
60,294,4.0
161,489,4.0
378,1,4.0
303,275,3.0
199,217,4.0
187,409,5.0
65,267,4.5
303,114,3.0
5,276,5.0
162,75,5.0
152,429,3.5
349,234,3.0
146,75,5.0
360,18,4.5
159,258,5.0
64,141,5.0
362,294,4.0
111,254,4.0
193,31,5.0
171,79,5.0
108,435,5.0
116,359,5.0
398,92,5.0
373,201,4.0
338,468,5.0
12,281,4.0
217,348,4.0
179,388,4.0
37,271,5.0
145,357,5.0
359,439,4.5
50,68,4.0
298,444,5.0
364,156,4.0
84,296,3.0
357,248,4.0
75,108,3.5
384,101,5.0
5,186,5.0
295,53,5.0
76,193,5.0
219,348,5.0
29,50,4.0
243,92,5.0
61,264,4.5
304,223,5.0
322,370,4.0
18,61,3.5
251,155,5.0
89,335,5.0
398,355,5.0
344,338,2.5
238,443,5.0
196,141,4.5
228,189,1.0
60,43,3.0
329,343,5.0
116,12,4.5
294,246,3.5
382,49,5.0
93,197,4.5
331,360,4.0
293,65,3.0
33,366,5.0
276,95,4.0
359,11,4.0
275,402,5.0
251,33,4.5
300,276,5.0
334,64,5.0
107,495,4.5
61,93,5.0
356,93,1.0
229,410,4.0
21,66,4.5
335,83,2.5
132,436,5.0
44,64,4.5
187,495,4.5
217,484,4.5
128,154,2.0
266,464,5.0
338,274,4.0
296,252,5.0
268,467,5.0
181,311,4.5
108,353,3.0
23,122,2.0
73,154,5.0
111,491,3.0
283,111,4.5
143,66,5.0
217,39,4.5
134,196,4.5
84,205,4.0
131,347,4.0
356,74,4.5
37,323,5.0
325,357,4.5
366,191,4.5
332,421,4.5
84,215,5.0
162,404,4.0
14,494,4.5
40,139,3.0
57,351,4.5
34,169,4.5
186,466,4.0
140,75,5.0
116,141,1.0
194,497,3.5
54,401,5.0
90,270,5.0
157,302,5.0
251,49,4.5
359,293,5.0
283,139,4.5
25,88,4.0
385,200,3.0
380,348,5.0
273,283,4.5
207,245,4.5
133,5,5.0
366,80,4.5
74,194,4.5
137,28,5.0
328,499,4.0
399,128,5.0
215,362,4.0
225,182,5.0
258,147,3.5
220,267,5.0
118,157,4.5
45,486,4.0
395,161,5.0
325,41,2.5
123,484,2.5
295,30,2.5
147,284,5.0
6,493,5.0
347,261,5.0
70,246,4.5
351,347,5.0
358,64,4.0
316,98,5.0
382,4,5.0
360,274,5.0
126,379,4.5
271,351,4.5
311,230,5.0
346,477,5.0
269,463,3.5
39,188,5.0
264,181,5.0
217,254,4.0
192,497,3.0
348,128,5.0
393,440,3.0
154,248,4.0
110,2,5.0
292,202,3.5
157,476,5.0
330,264,5.0
19,479,4.0
317,435,4.5
183,4,4.5
169,153,4.0
3,180,5.0
96,206,4.0
52,221,4.5
44,271,4.5
79,211,3.0
250,4,3.0
337,129,3.5
203,192,4.0
220,457,3.0
138,56,5.0
337,430,4.0
72,182,5.0
3,184,5.0
364,102,3.0
146,21,3.0
216,381,4.0
17,83,4.5
246,492,4.5
137,61,4.0
282,254,5.0
366,66,4.0
392,400,5.0
257,372,5.0
200,68,3.0
56,406,1.5
80,177,4.5
393,351,3.5
348,425,4.0
306,378,1.0
246,149,3.5
43,390,4.0
317,79,5.0
96,128,3.5
59,443,3.5
359,127,4.5
220,102,4.0
53,359,5.0
313,93,3.0
303,323,4.5
118,62,3.0
20,141,5.0
75,219,1.5
103,47,5.0
195,209,4.5
359,325,5.0
114,173,4.0
32,262,4.0
27,156,3.0
187,144,5.0
365,215,3.5
25,94,2.0
27,339,5.0
109,147,4.0
311,52,4.0
130,486,4.5
172,156,3.0
343,7,5.0
395,442,3.0
185,380,5.0
381,399,4.5
310,191,3.5
142,108,4.5
45,455,3.0
323,381,4.5
22,301,5.0
336,419,3.0
361,229,5.0
39,483,4.5
176,155,5.0
390,104,4.5
79,23,3.0
215,282,5.0
389,437,5.0
287,500,4.0
188,230,4.5
61,467,4.0
248,215,4.5
258,405,1.5
307,141,5.0
67,149,2.0
290,32,5.0
356,98,5.0
204,254,5.0
263,498,2.5
225,385,4.5
288,400,4.0
311,140,3.5
2,82,4.5
304,357,1.0
263,234,4.5
369,269,3.5
113,152,5.0
283,61,3.0
24,274,3.5
21,328,3.0
143,475,3.0
27,329,5.0
108,274,3.0
333,178,4.5
189,167,2.5
362,453,4.5
370,69,4.0
314,151,4.0
30,321,5.0
183,113,5.0
144,91,3.5
9,276,4.5
399,481,5.0
55,370,5.0
196,485,4.5
321,325,4.5
106,419,4.0
167,138,3.5
323,414,5.0
203,80,4.0
374,372,4.0
76,462,4.0
254,93,4.0
91,97,4.5
374,93,4.5
11,159,3.0
91,419,4.0
312,97,2.5
37,219,3.5
331,497,4.0
371,270,3.0
385,414,1.0
52,194,4.0
57,424,1.0
330,479,2.0
128,395,2.5
74,481,4.5
7,406,5.0
55,278,5.0
174,437,5.0
104,72,4.0
289,457,4.0
84,158,4.0
80,125,2.0
355,137,4.5
64,11,5.0
53,279,4.0
262,454,5.0
73,1,5.0
13,117,4.0
76,181,4.5
116,472,5.0
197,352,5.0
58,252,3.0
57,115,3.0
145,183,2.5
171,61,4.0
44,459,2.0
78,92,4.0
172,308,3.0
218,77,5.0
352,155,4.5
147,179,5.0
139,470,4.5
189,478,3.5
365,409,2.5
2,442,5.0
77,399,4.5
164,76,4.0
370,408,5.0
245,418,2.5
296,219,5.0
143,75,2.5
66,94,5.0
181,164,4.5
247,356,5.0
309,407,4.5
71,411,5.0
126,197,4.0
255,276,4.5
273,275,5.0
197,43,4.5
216,270,4.5
356,416,5.0
360,45,3.5
2,105,5.0
9,186,4.5
69,472,3.0
179,185,5.0
399,420,3.0
236,74,5.0
283,498,5.0
216,125,3.5
115,29,5.0
61,493,5.0
74,194,5.0
357,495,4.0
28,360,3.0
298,38,4.0
305,446,3.0
76,188,3.0
126,40,1.0
214,77,5.0
241,381,3.0
271,358,5.0
241,211,5.0
228,401,4.5
7,147,3.0
31,452,4.5
310,385,3.0
83,6,4.0
217,349,5.0
233,284,5.0
133,471,4.5
157,364,3.5
81,140,5.0
268,194,5.0
65,381,3.5
317,29,3.5
95,422,5.0
287,310,5.0
355,240,4.0
335,329,4.0
195,85,2.0
191,332,4.0
139,56,3.0
186,309,5.0
172,15,3.5
84,278,3.0
109,306,1.0
159,97,4.5
327,476,2.0
138,44,5.0
290,23,4.5
248,24,2.0
48,484,4.0
183,385,3.5
204,257,3.5
385,201,5.0
67,360,4.5
170,209,5.0
258,52,4.5
397,77,1.5
196,245,4.5
20,149,3.0
350,238,2.5
321,48,5.0
119,453,3.5
349,335,3.0
368,83,5.0
257,265,5.0
312,334,4.5
394,175,4.0
68,174,4.0
320,439,5.0
21,457,5.0
350,199,3.5
313,311,2.5
79,291,4.5
255,50,5.0
74,393,5.0
281,445,5.0
45,256,2.5
161,87,5.0
83,35,3.5
187,181,2.5
92,364,5.0
133,243,5.0
391,449,4.0
72,482,3.0
292,250,2.0
147,206,4.0
318,470,5.0
226,188,4.5
320,488,4.0
43,350,4.0
231,135,5.0
350,22,4.5
330,30,5.0
126,359,5.0
5,80,5.0
149,193,3.0
205,438,2.5
199,448,4.0
48,179,4.0
329,274,5.0
239,56,2.5
375,56,5.0
204,394,4.0
206,169,2.0
176,310,4.5
360,380,4.0
143,233,2.0
80,486,4.0
328,110,4.0
17,308,5.0
32,480,5.0
221,243,3.5
109,445,1.5
389,351,4.0
130,326,3.0
73,36,3.5
42,153,5.0
232,447,4.0
110,343,5.0
95,426,2.0
220,176,5.0
153,85,3.5
215,247,4.0
353,402,3.0
357,224,4.0
355,293,4.0
6,288,5.0
306,102,2.5
342,297,4.5
166,341,5.0
376,381,5.0
376,163,1.0
235,479,3.0
163,59,5.0
346,209,3.5
370,2,5.0
65,325,4.0
297,50,2.0
382,97,4.0
280,397,3.0
194,111,4.0
98,498,5.0
8,190,5.0
9,155,5.0
258,420,5.0
359,256,4.5
234,212,4.0
181,425,4.5
268,499,5.0
59,475,3.0
220,192,3.0
305,84,4.5
196,146,5.0
353,349,4.0
146,360,4.5
51,45,5.0
54,46,4.5
316,478,4.0
255,384,5.0
279,52,4.5
258,298,5.0
342,149,5.0
109,115,5.0
283,196,3.0
241,487,3.0
238,212,5.0
331,361,5.0
203,4,5.0
115,260,3.5
338,136,4.0
213,345,3.5
213,17,1.0
79,405,4.0
266,420,5.0
163,172,3.0
293,221,3.5
201,99,4.5
202,425,2.0
296,220,3.0
326,200,5.0
89,207,5.0
265,82,4.0
51,364,5.0
259,61,4.5
201,432,5.0
134,429,4.5
166,105,2.5
14,224,1.0
395,304,3.0
317,363,4.5
41,293,4.0
381,376,3.0
233,325,4.5
184,96,3.5
114,153,3.5
126,372,5.0
194,395,3.5
27,141,2.5
74,322,1.5
297,444,3.0
236,475,4.5
55,73,3.5
93,48,2.5
186,468,5.0
201,52,4.5
12,212,2.5
321,40,3.5
215,193,5.0
325,466,4.0
83,93,4.0
92,338,4.5
311,438,1.5
176,178,4.5
315,308,4.5
82,268,5.0
63,99,4.5
275,12,4.5
390,79,3.5
187,59,5.0
16,168,3.0
43,373,5.0
65,138,3.5
103,489,2.5
363,283,4.5
240,382,5.0
224,263,5.0
99,129,3.0
352,434,5.0
144,493,4.0
299,407,5.0
160,85,5.0
370,250,4.0
229,217,4.5
140,418,4.0
56,311,4.0
103,291,4.0
324,420,2.0
86,456,2.0
262,130,4.5
151,310,5.0
331,487,5.0
181,204,1.5
93,415,4.0
96,184,3.5
111,337,4.0
75,400,4.0
5,164,5.0
368,169,3.5
291,408,4.0
120,288,2.5
146,309,3.5
112,53,4.5
367,312,5.0
344,39,4.5
331,216,5.0
223,163,5.0
102,101,2.0
253,256,2.0
141,216,3.0
232,88,4.5
303,197,3.5
11,146,1.5
295,3,5.0
146,68,5.0
207,19,5.0
271,21,4.0
9,36,4.0
213,371,4.0
163,386,4.0
41,285,5.0
253,314,2.0
153,357,5.0
253,435,4.5
63,432,4.0
317,53,1.5
25,423,1.0
54,166,5.0
371,224,3.5
46,98,5.0
189,418,5.0
3,479,5.0
27,133,5.0
23,57,2.0
156,39,3.5
353,314,5.0
195,139,5.0
71,299,4.0
65,164,5.0
386,300,5.0
212,327,4.0
63,268,4.5
296,245,4.5
144,165,5.0
248,116,2.5
393,152,5.0
181,286,5.0
125,338,4.5
106,356,2.5
254,31,3.5
344,111,4.0
198,97,4.5
175,107,5.0
390,271,4.5
161,390,5.0
363,233,4.5
259,55,5.0
113,470,4.0
232,445,4.5
104,400,4.0
36,143,4.0
352,158,5.0
296,332,3.0
237,449,3.0
57,124,1.5
236,96,3.5
244,339,4.5
181,136,3.0
282,44,4.0
109,78,4.0
221,261,4.0
226,140,4.0
26,333,4.0
217,100,4.0
207,91,4.5
272,312,4.5
222,56,5.0
331,128,5.0
113,59,2.0
19,295,3.5
34,273,3.0
116,452,4.5
367,208,4.0
52,113,5.0
355,138,4.5
88,403,3.5
327,148,5.0
148,376,1.0
95,258,5.0
319,245,5.0
353,123,3.0
349,36,3.0
171,461,4.0
7,342,4.0
172,11,3.0
136,452,2.5
348,390,5.0
305,181,5.0
299,1,4.5
127,242,3.0
9,291,5.0
149,428,3.5
258,86,5.0
397,49,3.0
377,172,4.0
377,180,5.0
132,340,4.5
187,235,1.0
181,155,5.0
266,397,4.5
306,248,3.0
352,266,5.0
11,76,5.0
113,338,5.0
183,255,1.5
296,380,5.0
221,185,3.5
46,100,5.0
